log_price,city,zipcode,latitude,longitude,neighbourhood
4.736198448394496,NYC,10025,40.803178122611214,-73.96241172120007,Morningside Heights
4.605170185988092,NYC,10021,40.771856526806566,-73.95781023397289,Upper East Side
4.0943445622221,NYC,10031,40.83014167720768,-73.9465602193427,Hamilton Heights
4.787491742782046,NYC,11217,40.68804955128144,-73.97444460429054,Fort Greene
4.787491742782046,NYC,10016,40.741734672508976,-73.97906024481999,Kips Bay
6.80128303447162,NYC,10014,40.73305234521322,-74.00411824674035,West Village
5.1647859739235145,NYC,11206.0,40.70285785913508,-73.94311470533015,Williamsburg
4.430816798843313,NYC,10031,40.82764696824272,-73.94475930771722,Hamilton Heights
3.912023005428147,NYC,11354,40.75872194550411,-73.83550882761533,Flushing
3.218875824868201,NYC,11237,40.7015959117125,-73.91491175083189,Bushwick
4.0943445622221,NYC,11211.0,40.709980038516704,-73.95956042695893,Williamsburg
4.605170185988092,NYC,10002,40.721306349916055,-73.98526619013965,Lower East Side
4.382026634673881,NYC,11211,40.711986041424375,-73.95581141586523,Williamsburg
4.836281906951479,NYC,11375,40.73020652677113,-73.84910934522313,Forest Hills
4.07753744390572,NYC,10034,40.87246911643464,-73.91927031020266,Inwood
4.859812404361672,NYC,10036,40.76148151018572,-73.98869551034933,Hell's Kitchen
4.74493212836325,NYC,10016,40.74639857138464,-73.97667697176487,Murray Hill
4.127134385045092,NYC,11206.0,40.70342518404929,-73.93544353961975,Williamsburg
4.700480365792417,NYC,11218,40.643539025667295,-73.9796655555152,Kensington
5.926926025970412,NYC,10012,40.725247621155184,-73.9999842163334,Soho
4.31748811353631,NYC,11211,40.71585997658836,-73.95224284327176,Williamsburg
5.010635294096256,NYC,10017,40.75154422686536,-73.97103593551509,Midtown East
4.7791234931115305,NYC,11235,40.57602138583905,-73.9700641407787,Coney Island
4.59511985013459,NYC,11238,40.67445863753265,-73.9632427624553,Prospect Heights
4.007333185232471,NYC,11237,40.6988576209053,-73.9082718351112,Ridgewood
5.272999558563747,NYC,10014,40.73074216457439,-74.00702691766959,West Village
5.135798437050261,NYC,,40.70777754487121,-73.94883619784231,Williamsburg
4.31748811353631,NYC,11226,40.64107727526148,-73.96377941099206,Flatbush
4.59511985013459,NYC,10016,40.75124300462005,-73.98157526109591,Midtown East
4.605170185988092,NYC,11225,40.656243741722896,-73.96034246551628,Lefferts Garden
5.105945473900579,NYC,10011,40.73775830468117,-73.99793580897389,West Village
4.605170185988092,NYC,10002,40.71168581736869,-73.99063263500034,Chinatown
4.709530201312334,NYC,10019,40.76252082995647,-73.98617785766979,Hell's Kitchen
4.605170185988092,NYC,10001.0,40.74743131783414,-73.99619345654,Chelsea
4.31748811353631,NYC,10025,40.79253048408121,-73.975287697467,Upper West Side
4.736198448394496,NYC,10001.0,40.748590396772215,-73.99670871016936,Chelsea
4.4998096703302615,NYC,11239.0,40.64632580290375,-73.88201680092452,East New York
4.48863636973214,NYC,10009.0,40.72520648337265,-73.97878604751392,Alphabet City
5.521460917862246,NYC,10009.0,40.7233317864706,-73.9879545465336,East Village
4.605170185988092,NYC,10036,40.761952928303735,-73.98958033283134,Hell's Kitchen
4.30406509320417,NYC,11218,40.64214933632912,-73.98481839919614,Borough Park
5.247024072160486,NYC,10036,40.75767281748604,-73.99033515426929,Hell's Kitchen
4.0943445622221,NYC,11216,40.67921638029063,-73.9493730769583,Bedford-Stuyvesant
5.521460917862246,NYC,,40.70928783841093,-74.01093921071373,Financial District
5.298317366548036,NYC,10014,40.73054508320224,-74.00327903829434,West Village
5.298317366548036,NYC,10009.0,40.72617167766436,-73.97937898607648,Alphabet City
5.068904202220232,NYC,11222,40.73193584923192,-73.9584422820193,Greenpoint
5.298317366548036,NYC,11226,40.640146909265695,-73.96111769103732,Flatbush
4.691347882229144,NYC,10019,40.76084317656114,-73.98367215948774,Times Square/Theatre District
5.521460917862246,NYC,10010,40.73977657350258,-73.98193307603977,Kips Bay
4.4998096703302615,NYC,11206,40.695456194136575,-73.93503021998539,Bedford-Stuyvesant
6.204557762568692,NYC,10013,40.72042814303247,-73.99953359288803,Soho
5.272999558563747,NYC,10003,40.73681917157553,-73.98336472287009,Gramercy Park
3.58351893845611,NYC,11368.0,40.74071353533476,-73.86498313543348,Corona
5.3981627015177525,NYC,10010,40.73687323774064,-73.98485713676403,Gramercy Park
4.955827057601262,NYC,11693,40.585732330585365,-73.81369580789801,The Rockaways
5.075173815233828,NYC,11211.0,40.70913504775632,-73.95235776405819,Williamsburg
4.442651256490317,NYC,11211,40.71381588459693,-73.94164491611896,Williamsburg
4.8283137373023015,NYC,11217,40.681643733387496,-73.97789739687158,Park Slope
5.579729825986222,NYC,10024,40.78714059119285,-73.96907805593679,Upper West Side
4.442651256490317,NYC,11221,40.69175331013367,-73.93504348976337,Bedford-Stuyvesant
5.010635294096256,NYC,10023,40.77034563872827,-73.98638011979837,Upper West Side
5.105945473900579,NYC,10026,40.80130477107928,-73.95677042956191,Harlem
4.787491742782046,NYC,10010,40.7388049883676,-73.980239770216,Kips Bay
4.0943445622221,NYC,11222,40.72551874316012,-73.9458602729555,Greenpoint
5.991464547107983,NYC,10019,40.76404139037672,-73.98080653358225,Midtown
4.48863636973214,NYC,11206.0,40.707919781244726,-73.94299071034065,Williamsburg
4.4998096703302615,NYC,11205.0,40.69259523852909,-73.96389774902207,Clinton Hill
5.003946305945459,NYC,11201,40.69190110316103,-73.99564164467587,Brooklyn Heights
3.8918202981106265,NYC,11206,40.70006205626311,-73.9538842131431,Williamsburg
5.003946305945459,NYC,11104,40.74367638875926,-73.92307153121638,Sunnyside
4.23410650459726,NYC,10036,40.76357509613201,-73.99300076822153,Hell's Kitchen
5.991464547107983,NYC,10011.0,40.747026654074176,-74.00455189643856,Chelsea
4.74493212836325,NYC,11238,40.68652474992809,-73.96950782442515,Fort Greene
4.8283137373023015,NYC,10467,40.88437804224455,-73.86396693347353,Williamsbridge
3.80666248977032,NYC,11373.0,40.74449347180767,-73.88095685546165,Elmhurst
4.31748811353631,NYC,11238.0,40.68404845533601,-73.96681301516055,Clinton Hill
4.700480365792417,NYC,11221,40.68658907148372,-73.93593523445021,Bedford-Stuyvesant
3.871201010907892,NYC,11218,40.652165730556405,-73.97315004679149,Brooklyn
5.783825182329737,NYC,11249.0,40.714431270858114,-73.96290242248513,Williamsburg
4.976733742420574,NYC,10451.0,40.82392502979816,-73.92413585980417,Concourse Village
4.553876891600541,NYC,11101,40.745785357490114,-73.95012323572682,Long Island City
4.553876891600541,NYC,10033,40.85407866791675,-73.93620290165559,Washington Heights
5.293304824724492,NYC,10016,40.74397821744965,-73.97848305974503,Kips Bay
3.80666248977032,NYC,10039,40.82420316945953,-73.93789196187058,Harlem
4.4998096703302615,NYC,11216,40.68774878764805,-73.952095371983,Bedford-Stuyvesant
5.298317366548036,NYC,10035.0,40.807514909940096,-73.94097086990345,East Harlem
4.0943445622221,NYC,11238.0,40.67543027372356,-73.96312460173318,Crown Heights
4.442651256490317,NYC,11206,40.69410732320127,-73.9398662478674,Bedford-Stuyvesant
3.610917912644224,NYC,10467,40.87897311882066,-73.87340810677816,Norwood
5.521460917862246,NYC,10019,40.76708517703196,-73.98577361637815,Hell's Kitchen
4.23410650459726,NYC,11216,40.68401975732085,-73.94164333561969,Bedford-Stuyvesant
3.912023005428147,NYC,10040,40.85496875648106,-73.93469305160194,Washington Heights
5.6167710976665735,NYC,11201,40.69216305069008,-73.99545513004925,Brooklyn Heights
6.1092475827643655,NYC,11364,40.73636459487656,-73.75023510144325,Bayside
5.010635294096256,NYC,11213.0,40.67106113605588,-73.94023053504739,Crown Heights
4.605170185988092,NYC,11102,40.7672337415033,-73.92438944089626,Astoria
4.787491742782046,NYC,11102,40.769139652117744,-73.92118110872853,Astoria
4.820281565605037,NYC,10039,40.82939388128832,-73.93745970531222,Harlem
4.605170185988092,NYC,10454,40.80247617896013,-73.91363565512926,Port Morris
4.8283137373023015,NYC,10002,40.71890464802071,-73.99182091714826,Lower East Side
4.007333185232471,NYC,11249.0,40.719389460983976,-73.96380541150484,Williamsburg
5.010635294096256,NYC,11238.0,40.684720120041966,-73.96690786734376,Clinton Hill
3.555348061489413,NYC,11372,40.749892833981455,-73.87828695393694,Jackson Heights
3.688879454113936,NYC,10031,40.8253357667564,-73.94722877011449,Hamilton Heights
4.204692619390967,NYC,11237.0,40.70580862668746,-73.9294122649364,Williamsburg
5.043425116919247,NYC,11216.0,40.67275138400569,-73.95168654147989,Crown Heights
5.978885764901122,NYC,11238.0,40.68420731770801,-73.95985474828842,Clinton Hill
4.787491742782046,NYC,11238.0,40.68476333086634,-73.9667205061375,Clinton Hill
4.248495242049359,NYC,10025,40.798759820447614,-73.96719331794608,Upper West Side
4.68213122712422,NYC,10012,40.73084799676129,-74.00133313386263,Greenwich Village
3.970291913552122,NYC,11221,40.68908065613736,-73.91451897437662,Bushwick
4.882801922586372,NYC,11211,40.71604470883721,-73.95889675942813,Williamsburg
3.912023005428147,NYC,11237,40.69755032213772,-73.91187303592707,Bushwick
5.298317366548036,NYC,10280,40.712221097877176,-74.01565937720058,Battery Park City
4.394449154672439,NYC,10075,40.77170524285663,-73.9504198536617,Upper East Side
4.204692619390967,NYC,10040,40.854321896587095,-73.93198415413502,Washington Heights
4.248495242049359,NYC,11238.0,40.68405973604612,-73.9645193165864,Clinton Hill
5.521460917862246,NYC,10003.0,40.72295804575285,-73.98793916632054,East Village
3.912023005428147,NYC,11106,40.76002459733704,-73.92251654167272,Astoria
5.1929568508902095,NYC,10065,40.76327238421149,-73.96120483546774,Upper East Side
3.912023005428147,NYC,10039,40.82762871442527,-73.94022889613672,Harlem
5.1647859739235145,NYC,10009.0,40.72380056738525,-73.9890267148885,East Village
4.4067192472642525,NYC,10025,40.80010478027935,-73.96031670167616,Upper West Side
3.713572066704309,NYC,11237,40.70553731227862,-73.91934064529326,Bushwick
3.912023005428147,NYC,11103,40.76609664935523,-73.91902249306094,Astoria
4.59511985013459,NYC,10025,40.79520056326429,-73.96239548688631,Upper West Side
4.382026634673881,NYC,10038.0,40.71282208773067,-73.99915156829174,Civic Center
4.248495242049359,NYC,10031,40.82058305732193,-73.95334587260078,Hamilton Heights
4.8283137373023015,NYC,11205.0,40.69486398725143,-73.96618467988236,Clinton Hill
4.653960350157523,NYC,10011.0,40.743301548135015,-73.99548615247072,Chelsea
4.23410650459726,NYC,10030,40.81766654245186,-73.94051454152594,Harlem
3.8501476017100575,NYC,11411.0,40.69856880199672,-73.74224697050872,Jamaica
5.703782474656202,NYC,10014.0,40.74100845775517,-74.00496289427744,Meatpacking District
4.787491742782046,NYC,,40.69072013694328,-73.99033872314767,Downtown Brooklyn
4.59511985013459,NYC,11226,40.64518869713197,-73.96314532125659,Flatbush
5.298317366548036,NYC,10016,40.74076880156648,-73.98084813862886,Kips Bay
4.867534450455582,NYC,10029.0,40.796137749613855,-73.93787316155354,East Harlem
5.087596335232384,NYC,10025,40.80062138223792,-73.96379839833556,Upper West Side
4.8283137373023015,NYC,10007,40.71485043109392,-74.00649139457335,Tribeca
3.8501476017100575,NYC,11206.0,40.70762005260767,-73.94221222674734,Williamsburg
5.170483995038151,NYC,10026,40.80265803768446,-73.94728315361759,Harlem
4.941642422609304,NYC,11221,40.69566307057007,-73.91314268601738,Bushwick
4.59511985013459,NYC,11205.0,40.69102716466403,-73.96632656151884,Clinton Hill
5.247024072160486,NYC,11237,40.69905792588413,-73.92022483001365,Bushwick
5.298317366548036,NYC,10012,40.72102258074307,-73.99634207911467,Nolita
4.174387269895637,NYC,10031,40.82902767407791,-73.94714141451115,Hamilton Heights
5.6167710976665735,NYC,10033,40.84623739667286,-73.9348731737818,Washington Heights
4.23410650459726,NYC,10012,40.7265980750169,-74.00211141408563,Soho
4.4998096703302615,NYC,10023,40.78219788312432,-73.98206752596788,Upper West Side
4.382026634673881,NYC,10029.0,40.79142998989148,-73.94423762981134,East Harlem
3.8918202981106265,NYC,11237,40.704645142080345,-73.92605085582834,Bushwick
5.459585514144161,NYC,10009.0,40.72270986114603,-73.98447803745171,Alphabet City
3.912023005428147,NYC,11207,40.68173672375716,-73.90733129244413,Bushwick
4.59511985013459,NYC,10025,40.79628569138901,-73.9717258941147,Upper West Side
5.476463551931511,NYC,10036,40.76021819605029,-73.98787414920609,Hell's Kitchen
4.8283137373023015,NYC,10003.0,40.72709175836217,-73.98612085340545,East Village
4.0943445622221,NYC,11223,40.60588253418979,-73.97931811964074,Gravesend
4.605170185988092,NYC,10075,40.77137531195213,-73.94808991552193,Upper East Side
4.934473933130692,NYC,11234,40.62250005555968,-73.92577602954145,Flatlands
3.871201010907892,NYC,11237,40.70569456720821,-73.92268070879706,Bushwick
5.293304824724492,NYC,11102,40.76998869629716,-73.93280280611427,Astoria
4.691347882229144,NYC,11249,40.71358152599881,-73.96518744197365,Williamsburg
3.555348061489413,NYC,11220,40.6510811705548,-74.01010703244644,Sunset Park
4.248495242049359,NYC,11229,40.61188199681412,-73.95385076349218,Midwood
4.174387269895637,NYC,10452,40.832120448423225,-73.93053953073961,Highbridge
5.416100402204419,NYC,10016,40.74311821275557,-73.98472403331441,Flatiron District
3.912023005428147,NYC,11222,40.7321166502129,-73.95895080815887,Greenpoint
5.0304379213924335,NYC,11206.0,40.709122144422594,-73.945129834065,Williamsburg
3.6375861597263857,NYC,10458,40.87224678388149,-73.8874800972617,Bedford Park
4.0943445622221,NYC,11217,40.68007444695085,-73.97316860711241,Prospect Heights
5.010635294096256,NYC,10038,40.712139753977695,-74.00806335800006,Financial District
5.075173815233828,NYC,11205,40.692237755095775,-73.95563751650613,Bedford-Stuyvesant
6.1092475827643655,NYC,11249.0,40.719374190790354,-73.95790322965438,Williamsburg
4.787491742782046,NYC,11206,40.696385854014224,-73.9343022612624,Bedford-Stuyvesant
4.382026634673881,NYC,10025,40.80203166675295,-73.96618833100605,Upper West Side
3.6635616461296463,NYC,11434,40.68378607817436,-73.79186461682174,Jamaica
4.382026634673881,NYC,11221,40.695252256194095,-73.92928976014149,Bushwick
4.7791234931115305,NYC,10022,40.75528540970952,-73.9689695493542,Midtown East
5.703782474656202,NYC,10009.0,40.72244946612204,-73.98133668513736,Alphabet City
4.553876891600541,NYC,11237,40.705848703887725,-73.92539561882893,Bushwick
3.912023005428147,NYC,11206,40.69467835829016,-73.94387488665538,Bedford-Stuyvesant
5.634789603169249,NYC,11217,40.68778130254534,-73.97890145196013,Fort Greene
4.59511985013459,NYC,10001,40.752789449665975,-73.99319004098783,Hell's Kitchen
5.991464547107983,NYC,10018,40.75695447750578,-73.99321525775923,Hell's Kitchen
4.867534450455582,NYC,10065,40.76142616946756,-73.96201707890064,Upper East Side
5.393627546352364,NYC,11217,40.6758305702718,-73.97653766610205,Park Slope
4.0943445622221,NYC,11206,40.698824227990286,-73.93622422837194,Bushwick
5.3471075307174685,NYC,10036,40.75939771511364,-73.9863351986904,Times Square/Theatre District
4.8283137373023015,NYC,11105,40.77415438869854,-73.91695279923523,Astoria
4.356708826689592,NYC,10038.0,40.712139777156686,-73.99928586372701,Civic Center
3.970291913552122,NYC,11378,40.72642841345648,-73.90512864150138,Maspeth
4.442651256490317,NYC,10032,40.84448359850153,-73.9397754213322,Washington Heights
4.624972813284272,NYC,10027,40.80994912150376,-73.94485373737216,Harlem
4.820281565605037,NYC,11385,40.69842310760615,-73.89722993989734,Ridgewood
4.605170185988092,NYC,10030,40.82218678004861,-73.94479606873345,Harlem
4.976733742420574,NYC,11232,40.64916752470108,-74.00608684091121,Sunset Park
4.787491742782046,NYC,10036,40.76139521506119,-73.99125944468588,Hell's Kitchen
4.770684624465665,NYC,10002,40.72048897046752,-73.98821148039461,Lower East Side
4.330733340286331,NYC,10025,40.80011585796416,-73.96895824239654,Upper West Side
5.393627546352364,NYC,10018,40.75410167107411,-73.99542814232592,Hell's Kitchen
4.787491742782046,NYC,11106,40.76482904547435,-73.94073052660677,Astoria
4.605170185988092,NYC,11238.0,40.67072572041353,-73.95975371912165,Crown Heights
4.976733742420574,NYC,10003.0,40.72597784568885,-73.98855760686399,East Village
5.075173815233828,NYC,11217,40.67775942018295,-73.9743025550126,Park Slope
4.248495242049359,NYC,11237,40.7009211917559,-73.92766626836375,Bushwick
4.8283137373023015,NYC,11373.0,40.74085164625951,-73.86917168864882,Elmhurst
4.3694478524670215,NYC,10038,40.71125159927749,-73.99848112774639,Civic Center
4.007333185232471,NYC,11205,40.688511070601656,-73.9559917189745,Bedford-Stuyvesant
4.3694478524670215,NYC,11211.0,40.71471931102848,-73.94212295948726,Williamsburg
6.396929655216146,NYC,10010,40.73994071517196,-73.99004566459944,Flatiron District
5.991464547107983,NYC,10003.0,40.72357138488411,-73.98796510662469,East Village
3.912023005428147,NYC,11211.0,40.708479801640856,-73.95323184162746,Williamsburg
4.8283137373023015,NYC,10001.0,40.74786223163298,-73.99527491647238,Chelsea
4.382026634673881,NYC,11221,40.68978309836047,-73.93751366419386,Bedford-Stuyvesant
4.605170185988092,NYC,10037,40.81272721816431,-73.9399102787348,Harlem
5.105945473900579,NYC,10029.0,40.79572174257417,-73.94809823752959,East Harlem
3.80666248977032,NYC,11237,40.702338227887935,-73.9220611238399,Bushwick
5.1298987149230735,NYC,11211.0,40.71110022443461,-73.96114592736801,Williamsburg
4.477336814478207,NYC,11211.0,40.70791780437022,-73.94881850187926,Williamsburg
3.2958368660043287,NYC,11103,40.75966447838504,-73.90923746364044,Astoria
4.31748811353631,NYC,10470,40.899835927185705,-73.86902478964791,Woodlawn
3.912023005428147,NYC,11206,40.709409477373256,-73.94556410425845,Williamsburg
4.59511985013459,NYC,11226,40.6514152848546,-73.95282620572826,Flatbush
4.174387269895637,NYC,11206,40.69454069502313,-73.94495301126723,Bedford-Stuyvesant
4.442651256490317,NYC,11237,40.70855794884513,-73.92153296545048,Bushwick
5.521460917862246,NYC,10024,40.78656199641428,-73.97010287342147,Upper West Side
5.6167710976665735,NYC,10019,40.767793697133925,-73.98618178078974,Hell's Kitchen
5.298317366548036,NYC,10016,40.74916814226417,-73.97549179547649,Murray Hill
3.80666248977032,NYC,11218,40.64344953299529,-73.98014786949345,Kensington
5.337538079701318,NYC,11222,40.723987433175246,-73.95166082488711,Greenpoint
4.174387269895637,NYC,11206,40.693873051167046,-73.9492922716081,Bedford-Stuyvesant
3.80666248977032,NYC,11105,40.772088374341934,-73.91082046887078,Astoria
4.941642422609304,NYC,11222,40.72473223648819,-73.95198965801474,Greenpoint
4.90527477843843,NYC,11221,40.68770089417943,-73.93374122438955,Bedford-Stuyvesant
6.642486801367255,NYC,10001.0,40.74794539576861,-73.99405479574182,Chelsea
4.941642422609304,NYC,11211.0,40.71855486603072,-73.96106673220736,Williamsburg
6.906754778648554,NYC,11205.0,40.69316410075056,-73.96817594043219,Clinton Hill
3.80666248977032,NYC,11206,40.69466860975857,-73.94833266950783,Bedford-Stuyvesant
4.248495242049359,NYC,11377,40.73597058020207,-73.90071556019886,Maspeth
5.991464547107983,NYC,10012,40.726460328597305,-73.99310766769516,Noho
3.4011973816621555,NYC,11206,40.69760871549785,-73.94932959890153,Bedford-Stuyvesant
4.23410650459726,NYC,11375,40.7335215990091,-73.8523674856392,Forest Hills
4.248495242049359,NYC,11221,40.69068169001748,-73.91418423691249,Bushwick
4.941642422609304,NYC,11206.0,40.710052691083824,-73.94070649304396,Williamsburg
4.007333185232471,NYC,11220,40.6402408736082,-74.01572932761837,Sunset Park
5.298317366548036,NYC,10010,40.738783891946895,-73.98171129118238,Kips Bay
4.31748811353631,NYC,10032,40.84333424733428,-73.93773265176604,Washington Heights
5.627621113690636,NYC,10017,40.75075256528618,-73.97519721263616,Murray Hill
5.010635294096256,NYC,11206,40.69950500275101,-73.9321399351687,Bushwick
4.31748811353631,NYC,11211.0,40.71635005220138,-73.9460874822822,Williamsburg
4.007333185232471,NYC,11103,40.76348322912125,-73.91994728026873,Astoria
5.1647859739235145,NYC,10014,40.72681809318431,-74.00426040305213,Hudson Square
5.220355825078324,NYC,10024,40.78224719905325,-73.97637183305801,Upper West Side
4.553876891600541,NYC,11226,40.64682800686351,-73.95428794193,Flatbush
5.1647859739235145,NYC,11217,40.68150228312231,-73.97309159174888,Prospect Heights
4.174387269895637,NYC,11249.0,40.71741377307987,-73.95977727351361,Williamsburg
5.010635294096256,NYC,10003.0,40.72669054416982,-73.9879163908782,East Village
4.174387269895637,NYC,11220,40.647515164306064,-74.00590113771193,Sunset Park
4.605170185988092,NYC,10031,40.819488404605686,-73.95675613037285,Harlem
3.688879454113936,NYC,11213.0,40.67409318098461,-73.93381606108956,Crown Heights
4.3694478524670215,NYC,11237,40.70178759983045,-73.92379210383723,Bushwick
4.553876891600541,NYC,11226,40.65101246152924,-73.95517312565552,Flatbush
4.787491742782046,NYC,10005,40.70436608320414,-74.00951601899527,Financial District
5.010635294096256,NYC,10022,40.757968477663454,-73.97003996200644,Midtown East
5.521460917862246,NYC,10027,40.81494577182208,-73.96159430124861,Morningside Heights
5.298317366548036,NYC,10002,40.71891542924927,-73.98912538660089,Lower East Side
4.382026634673881,NYC,11211.0,40.70858081786968,-73.95376037202388,Williamsburg
5.003946305945459,NYC,10027,40.80990715607288,-73.94597448759278,Harlem
4.0943445622221,NYC,11237,40.699722309361725,-73.91954573694855,Bushwick
4.174387269895637,NYC,11216,40.683090951559294,-73.95601117582372,Bedford-Stuyvesant
4.934473933130692,NYC,10034,40.86335270846947,-73.92420636826515,Inwood
4.867534450455582,NYC,11213.0,40.6728125511297,-73.9296420585731,Crown Heights
4.248495242049359,NYC,10030,40.824255874491385,-73.94630397027169,Hamilton Heights
4.442651256490317,NYC,10011.0,40.74637590634492,-74.00132861149943,Chelsea
5.003946305945459,NYC,11231.0,40.67671762806207,-73.99920920606841,Carroll Gardens
4.31748811353631,NYC,11211.0,40.708400910988544,-73.95509999206739,Williamsburg
4.31748811353631,NYC,11217,40.67881392867467,-73.97517897611759,Park Slope
4.727387818712341,NYC,11238.0,40.67293581503125,-73.95810016716645,Crown Heights
4.59511985013459,NYC,11213,40.67942204291678,-73.93919900237802,Bedford-Stuyvesant
4.919980925828125,NYC,11235,40.57519072778727,-73.95467745025553,Brighton Beach
3.8918202981106265,NYC,11221,40.68952661961696,-73.93187092900038,Bedford-Stuyvesant
4.553876891600541,NYC,10065,40.762990416534016,-73.95857345045172,Upper East Side
4.248495242049359,NYC,11222,40.72151055875757,-73.94140696434856,Williamsburg
5.247024072160486,NYC,11231.0,40.678463769058965,-73.99443176371885,Carroll Gardens
5.521460917862246,NYC,10009,40.72797071356736,-73.9840613611765,East Village
4.0943445622221,NYC,11103,40.75753960881824,-73.91732198432577,Astoria
5.298317366548036,NYC,10010,40.739808040371855,-73.98463026539025,Flatiron District
4.007333185232471,NYC,11434,40.68691783181125,-73.76832134513913,Jamaica
5.043425116919247,NYC,10028,40.77331532561142,-73.95262345573845,Upper East Side
4.553876891600541,NYC,10016,40.7434972240758,-73.97906665228574,Kips Bay
4.653960350157523,NYC,10025,40.80079974471589,-73.96150335842786,Upper West Side
3.4657359027997265,NYC,11220,40.64364174366964,-74.01205590716631,Sunset Park
4.3694478524670215,NYC,11237,40.70533045027368,-73.9295046745104,Williamsburg
4.060443010546419,NYC,11225.0,40.6677797298948,-73.95830918837176,Crown Heights
4.382026634673881,NYC,10033,40.85120316074028,-73.94102774642474,Washington Heights
4.5217885770490405,NYC,11692,40.597834907459394,-73.80157597617567,The Rockaways
4.867534450455582,NYC,11211.0,40.711967343379634,-73.95316800759275,Williamsburg
6.476972362889682,NYC,10010,40.74051513917168,-73.97907191378096,Kips Bay
5.521460917862246,NYC,,40.760241426678576,-73.99286247437756,Hell's Kitchen
5.010635294096256,NYC,10031,40.82081119232887,-73.95481048135844,Hamilton Heights
4.553876891600541,NYC,10003,40.732398687604864,-73.98883467598937,East Village
5.393627546352364,NYC,10014,40.73391758183249,-74.00442134727558,West Village
6.1092475827643655,NYC,10036,40.75809917099607,-73.99539694862897,Hell's Kitchen
5.010635294096256,NYC,10128,40.77924228469009,-73.95091952254799,Upper East Side
3.555348061489413,NYC,11218,40.636796121035815,-73.96857106247812,Kensington
5.991464547107983,NYC,11211.0,40.71027526933735,-73.95211569599597,Williamsburg
5.043425116919247,NYC,11238,40.674533392501615,-73.96759468252107,Prospect Heights
4.605170185988092,NYC,10026,40.80296801486104,-73.95537200919112,Harlem
5.298317366548036,NYC,10022,40.75635524650615,-73.9669728350544,Midtown East
4.74493212836325,NYC,10026,40.80433840206297,-73.95837634831453,Harlem
4.007333185232471,NYC,11206,40.70866010680981,-73.94115844812441,Williamsburg
5.521460917862246,NYC,10014,40.738977803364406,-74.00414739449077,West Village
4.31748811353631,NYC,11233,40.68086270542128,-73.93150850167996,Bedford-Stuyvesant
4.8283137373023015,NYC,10014,40.729087487743726,-74.00813689772862,West Village
