log_price,city,zipcode,latitude,longitude
4.07753744390572,LA,90045,33.97548277912852,-118.38042929897917
3.912023005428147,LA,90032,34.08746195143392,-118.18780480010088
4.584967478670572,LA,91748,33.989193096097175,-117.9178613480894
4.343805421853683,LA,90405,34.02157320555756,-118.45670267196348
4.23410650459726,LA,90807,33.834065134005286,-118.18111886143222
4.343805421853683,LA,90266,33.901158461151105,-118.4206957008692
5.293304824724492,LA,90046,34.10543482848517,-118.34852684726457
4.248495242049359,LA,90732,33.73632242863791,-118.30614560020447
3.951243718581428,LA,91405,34.19830678371502,-118.44932094920765
3.951243718581428,LA,91765,34.00029603153091,-117.81474910280292
5.872117789475416,LA,90046,34.114333470229354,-118.37593736292833
6.204557762568692,LA,90046,34.108611227949986,-118.36440431967762
4.8283137373023015,LA,91711,34.09874351210275,-117.73320060267294
3.80666248977032,LA,90004,34.08066153221639,-118.31128500654825
3.8918202981106265,LA,90007,34.0214297244197,-118.29773586939486
5.736572297479192,LA,90291,33.98540839558443,-118.47257732060542
3.688879454113936,LA,90713,33.8634715349287,-118.12342564564403
4.8283137373023015,LA,90027,34.10413553084691,-118.30700988216992
4.248495242049359,LA,91604,34.148319697576994,-118.37977278544231
4.787491742782046,LA,90048,34.07274570629838,-118.38423353973556
4.7791234931115305,LA,90802,33.76683443042328,-118.18083479736164
4.787491742782046,LA,90803,33.761184533290326,-118.14939383001672
5.1929568508902095,LA,90277,33.842404125007896,-118.39126216927237
4.248495242049359,LA,90277,33.817060331605184,-118.3786122502383
5.293304824724492,LA,90013,34.03299321187016,-118.24373227915108
6.1092475827643655,LA,90056,33.98439385041934,-118.36327252881073
5.424950017481403,LA,90291,33.99543691739281,-118.4663888639404
4.07753744390572,LA,91001,34.19965286209781,-118.1293561944218
5.4638318050256105,LA,91602,34.14595684057467,-118.37783219779617
3.912023005428147,LA,90025,34.04741433627704,-118.4619753542838
3.912023005428147,LA,90814,33.77333466678653,-118.16450273761065
4.605170185988092,LA,90046,34.10075829137845,-118.34832391959456
4.605170185988092,LA,90007,34.0264081675658,-118.27441150157236
4.48863636973214,LA,91411,34.167859241004074,-118.45628769507957
4.174387269895637,LA,90501,33.80765517531546,-118.32555900232398
5.147494476813453,LA,90404,34.023979624233164,-118.48632167667564
4.31748811353631,LA,90024,34.05402111437484,-118.44104055857495
5.857933154483459,LA,90025,34.04372034560441,-118.46014656243965
4.584967478670572,LA,90025,34.04105858127088,-118.46468022658776
4.23410650459726,LA,90062,34.009774240650444,-118.30523973102088
3.912023005428147,LA,90005,34.057114613621245,-118.32082944928722
3.688879454113936,LA,91702,34.13434235991732,-117.90501669321104
5.703782474656202,LA,90066,33.99755337283108,-118.4358692694025
4.31748811353631,LA,90025,34.047612955166414,-118.46019745451588
4.564348191467836,LA,90065,34.09071872102786,-118.21954753904656
5.010635294096256,LA,90028,34.105225341000995,-118.32756140996273
4.976733742420574,LA,90028,34.10144447035666,-118.32208249147156
5.631211781821365,LA,90292,33.977716043893665,-118.46421712374227
4.74493212836325,LA,90802,33.76460310308185,-118.1679162654452
4.553876891600541,LA,90035,34.05539783799045,-118.3899671628361
4.59511985013459,LA,90046,34.09630041611261,-118.34948141854689
4.4998096703302615,LA,90066,33.9801350890767,-118.41515961942967
3.7841896339182615,LA,91016,34.14793638623128,-118.02075801293248
3.688879454113936,LA,91324,34.25594035395368,-118.53990867330326
5.926926025970412,LA,90069,34.08864946799124,-118.38416540456208
4.919980925828125,LA,90006,34.04243185668685,-118.28713171104611
4.174387269895637,LA,90029,34.09410967820545,-118.28502014486872
4.574710978503383,LA,90046,34.088153772766496,-118.35268158105848
3.6635616461296463,LA,91604,34.14940779734333,-118.39091524244274
5.9532433342877855,LA,91001,34.204265362076576,-118.149542314883
5.768320995793773,LA,90048,34.071393465803325,-118.38427953218309
5.1929568508902095,LA,91007,34.12816569859195,-118.05672138572378
4.23410650459726,LA,90018,34.03815796048321,-118.3266572453696
4.30406509320417,LA,90230,34.003186028820075,-118.41151116873075
5.857933154483459,LA,90069,34.0871285492911,-118.3880519114762
4.787491742782046,LA,90210,34.11080774909377,-118.41887409028747
4.955827057601262,LA,90034,34.023767450788256,-118.39154149911228
4.605170185988092,LA,91205,34.129393213543786,-118.23868657553548
4.4998096703302615,LA,90017,34.06023012503684,-118.26962111218724
4.442651256490317,LA,90290,34.079233623942855,-118.60359351967828
4.7791234931115305,LA,90066,33.98972501631557,-118.4229193280402
4.0943445622221,LA,90029,34.095338190360515,-118.29533727697071
4.709530201312334,LA,90291,33.99334853466334,-118.46469239955464
3.555348061489413,LA,91423,34.160893997826385,-118.440799103872
4.276666119016055,LA,90046,34.09767177396351,-118.35426985793376
5.521460917862246,LA,90066,33.99894878477936,-118.44253986454528
3.555348061489413,LA,90038,34.087517504933466,-118.33237986941688
5.010635294096256,LA,90291,33.98148481086361,-118.465114163135
4.897839799950911,LA,90277,33.834652052483776,-118.382826030413
4.3694478524670215,LA,90048,34.071219476488,-118.361154887315
5.293304824724492,LA,90401,34.01289828886113,-118.48780023597013
4.0943445622221,LA,90019,34.047899472753144,-118.3359113645284
4.4998096703302615,LA,90028,34.09939638153225,-118.3445394051581
5.556828061699537,LA,90019,34.052686606741325,-118.3404735193015
3.912023005428147,LA,90042,34.118790468812,-118.1922292978458
3.218875824868201,LA,90020,34.06729643146077,-118.29903583124342
4.564348191467836,LA,90005,34.05599820239112,-118.30551045939436
6.1092475827643655,LA,90291,33.986707303269306,-118.46352647378605
3.4011973816621555,LA,91702,34.133386678992075,-117.90645988517556
4.143134726391533,LA,91364,34.159649123827435,-118.56798889705686
5.5174528964647065,LA,90265,34.061246308361845,-118.75281154295448
4.382026634673881,LA,91775,34.1276542307624,-118.07221211302875
4.4998096703302615,LA,90043,33.98174845562931,-118.35101555835976
3.4657359027997265,LA,90403,34.023511285771164,-118.4927982864798
5.010635294096256,LA,90066,34.00366028469072,-118.44852044220131
5.796057750765373,LA,90017,34.045452133513244,-118.26034621167628
5.293304824724492,LA,90401,34.01449728786661,-118.5000777134706
4.605170185988092,LA,90038,34.091473080296346,-118.34142110842171
4.174387269895637,LA,90031,34.088615377128235,-118.23090571331814
4.867534450455582,LA,90291,33.99339540630806,-118.47918238570342
3.7612001156935615,LA,90249,33.89624582712443,-118.31990526577756
4.59511985013459,LA,90028,34.10569313264958,-118.32469621756704
4.3694478524670215,LA,91750,34.141054811343324,-117.76593277986125
5.4638318050256105,LA,90015,34.0433668155559,-118.26451544481051
5.501258210544727,LA,90048,34.07305273835101,-118.36205500165552
4.8283137373023015,LA,90260,33.898522241037696,-118.35894556023712
5.2832037287379885,LA,91105,34.140217986504354,-118.15018274531236
4.934473933130692,LA,91316,34.16357723829499,-118.52129932608877
4.23410650459726,LA,91411,34.187306222562,-118.4586785179442
4.867534450455582,LA,90069,34.08424092301321,-118.37273333867395
4.605170185988092,LA,90094,33.970437749324475,-118.42592684599592
5.105945473900579,LA,90403,34.037246159896696,-118.48120617332192
5.700443573390688,LA,90403,34.032278906101496,-118.48999542072248
4.890349128221754,LA,90069,34.087566570305306,-118.36949784601046
4.8283137373023015,LA,91423,34.16144373269055,-118.42168338977017
5.1647859739235145,LA,90291,33.99434575606897,-118.47312010606932
4.442651256490317,LA,90012,34.06163068742565,-118.2492090161268
4.31748811353631,LA,90405,34.004409722526674,-118.47158020293594
4.48863636973214,LA,90731,33.754304554422546,-118.2953491161715
5.521460917862246,LA,91601,34.161807687939245,-118.3738415888988
4.48863636973214,LA,90048,34.06637323843422,-118.3743231636674
5.1179938124167546,LA,91775,34.12387571388207,-118.0683681514427
4.584967478670572,LA,90048,34.08349016618875,-118.37290740039712
4.709530201312334,LA,90402,34.03288809066623,-118.4964527364734
4.48863636973214,LA,90041,34.13245524681024,-118.21463151315196
5.043425116919247,LA,90025,34.04741406339125,-118.45930472003
4.653960350157523,LA,90066,33.996145155225705,-118.42221002250228
4.31748811353631,LA,91001,34.192216014012644,-118.1501396449614
4.605170185988092,LA,90024,34.06083883165781,-118.44140046031842
3.555348061489413,LA,90036,34.0586491737498,-118.35368154552454
3.912023005428147,LA,90012,34.049339577796395,-118.23429248584264
4.007333185232471,LA,90660,33.98803518690673,-118.09372331900164
4.74493212836325,LA,90028,34.09769013899145,-118.34201432033998
3.912023005428147,LA,90028,34.10127134733368,-118.3297378537504
3.688879454113936,LA,90066,34.021698562012894,-118.43724302188063
5.966146739123692,LA,90024,34.061516215818834,-118.43545718095172
4.48863636973214,LA,90292,33.976643831901626,-118.46279809295422
5.010635294096256,LA,90046,34.099284095266235,-118.36328731646284
5.1647859739235145,LA,90291,33.982385282021944,-118.4677021858715
6.1092475827643655,LA,90019,34.05228765485015,-118.35898606094568
4.442651256490317,LA,90046,34.099771725505825,-118.3505049973038
6.214608098422191,LA,91601,34.16989058014545,-118.36429846160006
5.187385805840755,LA,91101,34.14333888492348,-118.14181517889337
5.1647859739235145,LA,90046,34.10242681303009,-118.36313317259048
4.3694478524670215,LA,90303,33.93830783702985,-118.33231328782009
4.605170185988092,LA,90012,34.047734876044856,-118.23940504971364
3.912023005428147,LA,91745,33.995863552168466,-117.9365583552105
5.1647859739235145,LA,90025,34.04070382882497,-118.46387374849408
4.787491742782046,LA,90032,34.08454539682264,-118.18925013871514
3.8918202981106265,LA,90048,34.07079863737089,-118.36690095411858
4.867534450455582,LA,90039,34.09827322713733,-118.259959319758
4.691347882229144,LA,90039,34.104010932016784,-118.26906020822103
5.147494476813453,LA,90291,33.989392370070746,-118.45463736233988
3.49650756146648,LA,90020,34.068787307785875,-118.30724873183568
4.204692619390967,LA,91008,34.147544608281514,-117.96989885123767
5.298317366548036,LA,91001,34.17925641620731,-118.12262071799964
5.5909869805108565,LA,91776,34.08015908132262,-118.10399510504328
5.1647859739235145,LA,90305,33.96288416714481,-118.32965197577582
6.476972362889682,LA,90210,34.124182112655326,-118.42748304972538
6.5294188382622265,LA,91604,34.13436146234156,-118.37940593701688
4.276666119016055,LA,90746,33.8508956696352,-118.26137167787029
4.859812404361672,LA,90036,34.05886103310321,-118.36154775583816
5.703782474656202,LA,90292,33.98001350123578,-118.46051113055442
5.4380793089231965,LA,90043,33.98394383908757,-118.35299596603365
4.454347296253506,LA,90212,34.06446404425713,-118.40882770781946
4.0943445622221,LA,91105,34.13853630251332,-118.15099909962515
3.4011973816621555,LA,90036,34.06800662894844,-118.35374856195791
4.248495242049359,LA,90016,34.04688587949157,-118.35090377516036
5.666426688112433,LA,91604,34.13661468370067,-118.3888039916448
4.927253685157205,LA,90013,34.04791796447613,-118.24966207671731
5.6524891802686525,LA,90803,33.754312145256314,-118.12459733941492
6.620073206530356,LA,90024,34.05462362754214,-118.438146355843
5.010635294096256,LA,90815,33.80415893814013,-118.1127177073978
6.907755278982138,LA,90005,34.05675103021029,-118.29368680234477
5.1929568508902095,LA,90008,34.01315655301424,-118.3607735817306
4.23410650459726,LA,91606,34.18253480348105,-118.3798592117598
4.4998096703302615,LA,90027,34.10312797897783,-118.28628165352774
4.700480365792417,LA,90025,34.04216868702193,-118.44862743191096
5.068904202220232,LA,90291,33.9955500073033,-118.45673236492564
5.105945473900579,LA,90291,33.99566866083691,-118.45422059449317
4.48863636973214,LA,91604,34.149794735813586,-118.3935309027362
4.532599493153255,LA,90016,34.03939301556943,-118.36344484219444
4.23410650459726,LA,90004,34.07954149976856,-118.285280844311
4.174387269895637,LA,90046,34.08543086204928,-118.35697001242504
5.950642552587727,LA,91604,34.14336811162552,-118.39882111982443
5.298317366548036,LA,90026,34.08233536027592,-118.26288695024591
4.0943445622221,LA,90024,34.08100194634668,-118.43463346414605
4.454347296253506,LA,90046,34.092489664909806,-118.36001585203286
4.3694478524670215,LA,90066,34.02130503255502,-118.42949222564228
6.049733455231958,LA,90048,34.08057840586816,-118.37108086445534
5.003946305945459,LA,90211,34.06712989617674,-118.37964563181238
5.075173815233828,LA,91423,34.14310328893433,-118.43075086097627
4.584967478670572,LA,90046,34.106986548453044,-118.37764782035114
4.174387269895637,LA,90028,34.10403662600529,-118.34235885141275
3.951243718581428,LA,90045,33.97498156164668,-118.3804518690654
5.241747015059644,LA,90017,34.04518831041985,-118.25721803823129
5.631211781821365,LA,90026,34.07565273956973,-118.25564387507708
4.59511985013459,LA,90814,33.772792171417215,-118.15416431491856
4.30406509320417,LA,91724,34.05710780329984,-117.8573878649044
5.393627546352364,LA,90046,34.10339396331108,-118.3781353842038
4.7791234931115305,LA,91001,34.21205397147291,-118.13993793283036
4.48863636973214,LA,90048,34.08148100976395,-118.37303492536354
4.158883083359672,LA,90277,33.84033247858845,-118.38013676761156
4.442651256490317,LA,90815,33.78956787130594,-118.1286546185663
4.48863636973214,LA,91001,34.201269732926924,-118.14813116234728
3.3672958299864737,LA,90031,34.08100567062923,-118.21924493987316
3.912023005428147,LA,91789,34.04043967049744,-117.8378188478255
4.787491742782046,LA,90049,34.05279438845135,-118.4619821269518
4.553876891600541,LA,90277,33.8100512795392,-118.37645863979716
4.8283137373023015,LA,90277,33.83985939998152,-118.38544440631188
3.8918202981106265,LA,91606,34.18026368971061,-118.38541132484583
4.787491742782046,LA,91364,34.158428965191305,-118.61647378405677
3.218875824868201,LA,91605,34.199048450823305,-118.42122381882244
4.653960350157523,LA,91302,34.10461751481927,-118.66820933214028
4.8283137373023015,LA,90025,34.04100377387616,-118.46996094846855
3.0445224377234235,LA,91765,33.98833046950692,-117.82823007520784
4.174387269895637,LA,91501,34.193888100558524,-118.3073709389958
3.218875824868201,LA,90018,34.01948756792858,-118.311954445464
4.553876891600541,LA,90007,34.03499053487777,-118.28403475295406
4.477336814478207,LA,90028,34.099843631696565,-118.34469025841074
6.214608098422191,LA,90046,34.100868512432534,-118.3772380484452
4.174387269895637,LA,90065,34.11915630207627,-118.24213896162064
4.31748811353631,LA,90025,34.041509501567546,-118.44719776822348
4.48863636973214,LA,90026,34.083212289334114,-118.2730878305052
4.454347296253506,LA,90046,34.108297636997264,-118.38053183299743
5.700443573390688,LA,91356,34.17403924479305,-118.54981640545724
5.521460917862246,LA,91405,34.20294874298962,-118.46272158891333
5.003946305945459,LA,91604,34.12631122470779,-118.39486168267597
4.4998096703302615,LA,,34.16743414784571,-118.39303730127776
4.430816798843313,LA,90027,34.1027864777847,-118.30421960988409
4.59511985013459,LA,90293,33.962348681035856,-118.43567009723898
5.416100402204419,LA,90291,33.991900633267434,-118.44867426062176
4.90527477843843,LA,90272,34.04213059607504,-118.54743322952991
3.9889840465642745,LA,90057,34.055486101509125,-118.2751721126026
5.521460917862246,LA,91106,34.14578004617304,-118.12618816489665
5.1647859739235145,LA,91364,34.164969341751004,-118.61121862931203
4.8283137373023015,LA,91601,34.16306613600459,-118.3672343576581
5.459585514144161,LA,90292,33.97256823488423,-118.46158055236644
4.8283137373023015,LA,91607,34.17122878724198,-118.40979861223909
4.31748811353631,LA,91344,34.280197453014885,-118.49940452534032
5.857933154483459,LA,90046,34.08372201574409,-118.35230750666588
4.59511985013459,LA,90038,34.095020011963484,-118.32049199759156
3.7841896339182615,LA,90004,34.08275036302667,-118.28499413088836
4.31748811353631,LA,91754,34.06957731981598,-118.13514730908074
3.80666248977032,LA,90301,33.96428516381029,-118.366021026544
5.010635294096256,LA,90046,34.088042163276945,-118.3587591631532
4.0943445622221,LA,91606,34.186260337349474,-118.38619685459255
5.298317366548036,LA,90807,33.83179007604579,-118.19313522298242
5.010635294096256,LA,90803,33.762180448545124,-118.14165859162864
4.51085950651685,LA,90065,34.10796052099789,-118.23583936835514
4.8283137373023015,LA,90066,34.01748093202073,-118.431208786808
3.80666248977032,LA,90046,34.10725603504397,-118.37463757782724
3.6375861597263857,LA,90278,33.87901280922903,-118.36770602828577
4.0943445622221,LA,90008,34.009218437960435,-118.35616798840924
4.59511985013459,LA,91776,34.09683535146536,-118.10480248182247
4.962844630259907,LA,90019,34.056749089211664,-118.34579510578403
3.688879454113936,LA,90745,33.817095377547034,-118.2767673012712
5.272999558563747,LA,91602,34.14532934137589,-118.3729587123786
4.90527477843843,LA,90025,34.048512378958414,-118.45998921472986
4.31748811353631,LA,90036,34.07230135636088,-118.35684829493256
4.8283137373023015,LA,90036,34.080374073024785,-118.35960929576548
4.700480365792417,LA,90212,34.061639689589164,-118.39463434168415
4.59511985013459,LA,90025,34.04040307613335,-118.44710493203026
4.653960350157523,LA,90018,34.03436585908328,-118.31623372717624
4.30406509320417,LA,90034,34.035579940415225,-118.3713493639266
4.3694478524670215,LA,90293,33.96086660648748,-118.43693937995988
4.442651256490317,LA,90028,34.102150975745374,-118.3152931570496
4.787491742782046,LA,90018,34.03040109212677,-118.30719645252768
